datetime,datetime,random,year,month,day,sazonal,timeSeries
2022-01-02 13:00:00,2022-01-02 13:00:00,0.8550260675029846,2022,1,2,0.9996699159231939,10.851725226734924
2022-01-02 14:00:00,2022-01-02 14:00:00,0.11804883079468753,2022,1,2,0.9996518334768022,10.11456716556271
2022-01-02 15:00:00,2022-01-02 15:00:00,0.4244241745920949,2022,1,2,0.9996332689452478,10.420756864044574
2022-01-02 16:00:00,2022-01-02 16:00:00,0.7159139387974798,2022,1,2,0.9996142223374836,10.712056162172315
2022-01-02 17:00:00,2022-01-02 17:00:00,0.03386265532332622,2022,1,2,0.9995946936626949,10.029809591950276
2022-01-02 18:00:00,2022-01-02 18:00:00,0.7355677530391831,2022,1,2,0.9995746829302993,10.731314582342176
2022-01-02 19:00:00,2022-01-02 19:00:00,0.9841196639638277,2022,1,2,0.9995541901499472,10.9796615654633
2022-01-02 20:00:00,2022-01-02 20:00:00,0.6847807733715711,2022,1,2,0.9995332153315211,10.680112926686782
2022-01-02 21:00:00,2022-01-02 21:00:00,0.23198546379167628,2022,1,2,0.9995117584851364,10.227103048643041
2022-01-02 22:00:00,2022-01-02 22:00:00,0.5652853892253039,2022,1,2,0.9994898196211406,10.56018358543671
2022-01-02 23:00:00,2022-01-02 23:00:00,0.7618034418605281,2022,1,2,0.9994673987501137,10.756477429361665
2022-01-03 00:00:00,2022-01-03 00:00:00,0.025899138682146328,2022,1,3,0.9994444958828685,10.020344097510831
2022-01-03 01:00:00,2022-01-03 01:00:00,0.9898352828172758,2022,1,3,0.9994211110304497,10.984046393121774
2022-01-03 02:00:00,2022-01-03 02:00:00,0.6073332353110191,2022,1,3,0.999397244204135,10.60130567735237
2022-01-03 03:00:00,2022-01-03 03:00:00,0.18255758863735227,2022,1,3,0.999372895415434,10.17628654279169
2022-01-03 04:00:00,2022-01-03 04:00:00,0.7513155540970327,2022,1,3,0.999348064676089,10.744796200857923
2022-01-03 05:00:00,2022-01-03 05:00:00,0.6370523532591651,2022,1,3,0.999322751998075,10.630279873239914
2022-01-03 06:00:00,2022-01-03 06:00:00,0.3894457656141771,2022,1,3,0.9992969573935987,10.382415339550164
2022-01-03 07:00:00,2022-01-03 07:00:00,0.07623265264784229,2022,1,3,0.9992706808750998,10.068939461398841
2022-01-03 08:00:00,2022-01-03 08:00:00,0.5731404206644859,2022,1,3,0.9992439224552503,10.565579645216989
2022-01-03 09:00:00,2022-01-03 09:00:00,0.2539944617814721,2022,1,3,0.9992166821469545,10.246161283251016
2022-01-03 10:00:00,2022-01-03 10:00:00,0.14713799721712795,2022,1,3,0.999188959963349,10.139027596850617
2022-01-03 11:00:00,2022-01-03 11:00:00,0.7446206607307809,2022,1,3,0.9991607559178031,10.736228219908812
2022-01-03 12:00:00,2022-01-03 12:00:00,0.4823205728059413,2022,1,3,0.9991320700239181,10.473641273045123
2022-01-03 13:00:00,2022-01-03 13:00:00,0.6584671788919049,2022,1,3,0.9991029022955281,10.649496201847187
2022-01-03 14:00:00,2022-01-03 14:00:00,0.33163917921648545,2022,1,3,0.9990732527466991,10.322371706683477
2022-01-03 15:00:00,2022-01-03 15:00:00,0.6469578590879749,2022,1,3,0.9990431213917298,10.637389073005272
2022-01-03 16:00:00,2022-01-03 16:00:00,0.8666289939644563,2022,1,3,0.9990125082451511,10.856754076415967
2022-01-03 17:00:00,2022-01-03 17:00:00,0.11718043061819905,2022,1,3,0.9989814133217262,10.10699456383546
2022-01-03 18:00:00,2022-01-03 18:00:00,0.835024230082858,2022,1,3,0.9989498366364509,10.824522596447366
2022-01-03 19:00:00,2022-01-03 19:00:00,0.6294716253594749,2022,1,3,0.998917778204553,10.618649407405005
2022-01-03 20:00:00,2022-01-03 20:00:00,0.6578421704476067,2022,1,3,0.9988852380414929,10.646694550862536
2022-01-03 21:00:00,2022-01-03 21:00:00,0.026223666901013742,2022,1,3,0.998852216162963,10.014745828530645
2022-01-03 22:00:00,2022-01-03 22:00:00,0.8259720438587442,2022,1,3,0.9988187125848885,10.81415916970763
2022-01-03 23:00:00,2022-01-03 23:00:00,0.23444006204333678,2022,1,3,0.9987847273234264,10.222287335277601
2022-01-04 00:00:00,2022-01-04 00:00:00,0.7035905835594772,2022,1,4,0.9987502603949663,10.69109318750914
2022-01-04 01:00:00,2022-01-04 01:00:00,0.29434375945155666,2022,1,4,0.9987153118161298,10.281496877612856
2022-01-04 02:00:00,2022-01-04 02:00:00,0.2696706575743738,2022,1,4,0.9986798816037711,10.256469473612084
2022-01-04 03:00:00,2022-01-04 03:00:00,0.484948876134079,2022,1,4,0.9986439697749765,10.471388573883843
2022-01-04 04:00:00,2022-01-04 04:00:00,0.8391805658289034,2022,1,4,0.9986075763470647,10.825256329299549
2022-01-04 05:00:00,2022-01-04 05:00:00,0.998073180096163,2022,1,4,0.9985707013375863,10.983780193472027
2022-01-04 06:00:00,2022-01-04 06:00:00,0.509087845551355,2022,1,4,0.9985333447643246,10.4944212931946
2022-01-04 07:00:00,2022-01-04 07:00:00,0.556543929379046,2022,1,4,0.9984955066452949,10.541498995831995
2022-01-04 08:00:00,2022-01-04 08:00:00,0.720258172137931,2022,1,4,0.9984571869987445,10.704830042125376
2022-01-04 09:00:00,2022-01-04 09:00:00,0.19936428912405457,2022,1,4,0.9984183858431536,10.183548147555591
2022-01-04 10:00:00,2022-01-04 10:00:00,0.7518358631888096,2022,1,4,0.9983791031972338,10.735626895161147
2022-01-04 11:00:00,2022-01-04 11:00:00,0.6183966894561527,2022,1,4,0.9983393390799294,10.601790080255448
2022-01-04 12:00:00,2022-01-04 12:00:00,0.7469731633328377,2022,1,4,0.9982990935104169,10.729964098437007
2022-01-04 13:00:00,2022-01-04 13:00:00,0.13921174451729457,2022,1,4,0.9982583665081046,10.121795409598342
2022-01-04 14:00:00,2022-01-04 14:00:00,0.8292945486984263,2022,1,4,0.9982171580926334,10.81146612962476
2022-01-04 15:00:00,2022-01-04 15:00:00,0.07193965093153509,2022,1,4,0.9981754682838762,10.053694333770297
2022-01-04 16:00:00,2022-01-04 16:00:00,0.720162780829062,2022,1,4,0.9981332971019379,10.70149575184844
2022-01-04 17:00:00,2022-01-04 17:00:00,0.7821475403281158,2022,1,4,0.9980906445671558,10.763053985999674
2022-01-04 18:00:00,2022-01-04 18:00:00,0.7548521316871812,2022,1,4,0.9980475107000991,10.735327238688173
2022-01-04 19:00:00,2022-01-04 19:00:00,0.7090505323518018,2022,1,4,0.9980038955215694,10.689089487567495
2022-01-04 20:00:00,2022-01-04 20:00:00,0.9335635444273057,2022,1,4,0.9979597990526001,10.913161534953307
2022-01-04 21:00:00,2022-01-04 21:00:00,0.4388365932890005,2022,1,4,0.9979152213144571,10.417988806433572
2022-01-04 22:00:00,2022-01-04 22:00:00,0.02311949228671273,2022,1,4,0.9978701623286378,10.00182111557309
2022-01-04 23:00:00,2022-01-04 23:00:00,0.2987961666795138,2022,1,4,0.9978246221168723,10.277042387848237
2022-01-05 00:00:00,2022-01-05 00:00:00,0.027453314413082852,2022,1,5,0.9977786007011223,10.005239321424307
2022-01-05 01:00:00,2022-01-05 01:00:00,0.6280324836350529,2022,1,5,0.997732098103582,10.605353464670873
2022-01-05 02:00:00,2022-01-05 02:00:00,0.25150116350750984,2022,1,5,0.9976851143466773,10.228352306974282
2022-01-05 03:00:00,2022-01-05 03:00:00,0.40898230976701755,2022,1,5,0.9976376494530662,10.38535880429768
2022-01-05 04:00:00,2022-01-05 04:00:00,0.25850353181062646,2022,1,5,0.9975897034456389,10.234400566267016
2022-01-05 05:00:00,2022-01-05 05:00:00,0.23606110990040152,2022,1,5,0.9975412763475174,10.211473873375576
2022-01-05 06:00:00,2022-01-05 06:00:00,0.15112369867025055,2022,1,5,0.997492368182056,10.12604738049081
2022-01-05 07:00:00,2022-01-05 07:00:00,0.5535691681635406,2022,1,5,0.9974429789728406,10.527998957891947
2022-01-05 08:00:00,2022-01-05 08:00:00,0.8131453197015053,2022,1,5,0.9973931087436895,10.7870764071384
2022-01-05 09:00:00,2022-01-05 09:00:00,0.42278117252342284,2022,1,5,0.9973427575186525,10.396208747709949
2022-01-05 10:00:00,2022-01-05 10:00:00,0.7529627846835674,2022,1,5,0.9972919253220119,10.725882037903688
2022-01-05 11:00:00,2022-01-05 11:00:00,0.4670016597282002,2022,1,5,0.9972406121782815,10.439407781511015
2022-01-05 12:00:00,2022-01-05 12:00:00,0.9755132813449356,2022,1,5,0.9971888181122075,10.947401462467012
2022-01-05 13:00:00,2022-01-05 13:00:00,0.5171955010358611,2022,1,5,0.9971365431487673,10.488560932523534
2022-01-05 14:00:00,2022-01-05 14:00:00,0.363004274070469,2022,1,5,0.997083787313171,10.33384214720218
2022-01-05 15:00:00,2022-01-05 15:00:00,0.9448273757860757,2022,1,5,0.9970305506308603,10.91513288209468
2022-01-05 16:00:00,2022-01-05 16:00:00,0.7627527878632828,2022,1,5,0.9969768331275085,10.732521119138369
2022-01-05 17:00:00,2022-01-05 17:00:00,0.5405459411634524,2022,1,5,0.9969226348290212,10.509772289453664
2022-01-05 18:00:00,2022-01-05 18:00:00,0.880989664237198,2022,1,5,0.9968679557615356,10.849669221852555
2022-01-05 19:00:00,2022-01-05 19:00:00,0.157586980568292,2022,1,5,0.996812795951421,10.125714940082501
2022-01-05 20:00:00,2022-01-05 20:00:00,0.4434741395776275,2022,1,5,0.9967571554252782,10.41104569383041
2022-01-05 21:00:00,2022-01-05 21:00:00,0.06867778679488956,2022,1,5,0.9967010342099402,10.035688128894291
2022-01-05 22:00:00,2022-01-05 22:00:00,0.16064709018381462,2022,1,5,0.9966444323324715,10.12709141350853
2022-01-05 23:00:00,2022-01-05 23:00:00,0.9391449580812615,2022,1,5,0.9965873498201685,10.905018456282946
2022-01-06 00:00:00,2022-01-06 00:00:00,0.13338413180071385,2022,1,6,0.9965297867005595,10.098681998806308
2022-01-06 01:00:00,2022-01-06 01:00:00,0.7296168013351562,2022,1,6,0.9964717430014044,10.6943342313492
2022-01-06 02:00:00,2022-01-06 02:00:00,0.9530839042279969,2022,1,6,0.9964132187506951,10.917216091734948
2022-01-06 03:00:00,2022-01-06 03:00:00,0.640934674103517,2022,1,6,0.996354213976655,10.604476813870068
2022-01-06 04:00:00,2022-01-06 04:00:00,0.5729499463416676,2022,1,6,0.9962947287077394,10.535897233419062
2022-01-06 05:00:00,2022-01-06 05:00:00,0.14528490117273707,2022,1,6,0.9962347629726351,10.107632530899089
2022-01-06 06:00:00,2022-01-06 06:00:00,0.04673522962447141,2022,1,6,0.996174316800261,10.00847839762708
2022-01-06 07:00:00,2022-01-06 07:00:00,0.26002164815204065,2022,1,6,0.9961133902197672,10.221155550349712
2022-01-06 08:00:00,2022-01-06 08:00:00,0.45489397820603117,2022,1,6,0.9960519832605359,10.41541381081139
2022-01-06 09:00:00,2022-01-06 09:00:00,0.24366759249155612,2022,1,6,0.9959900959521808,10.203568552013364
2022-01-06 10:00:00,2022-01-06 10:00:00,0.782434820969192,2022,1,6,0.9959277283245471,10.741712104214663
2022-01-06 11:00:00,2022-01-06 11:00:00,0.20191180281834264,2022,1,6,0.9958648804077119,10.160560606895462
2022-01-06 12:00:00,2022-01-06 12:00:00,0.216282409642108,2022,1,6,0.9958015522319837,10.174297931961945
2022-01-06 13:00:00,2022-01-06 13:00:00,0.9496754263648459,2022,1,6,0.9957377438279029,10.907052864643875
2022-01-06 14:00:00,2022-01-06 14:00:00,0.685115919160017,2022,1,6,0.9956734552262411,10.641850471422428
2022-01-06 15:00:00,2022-01-06 15:00:00,0.0681053272317399,2022,1,6,0.9956086864580017,10.024192191811757
2022-01-06 16:00:00,2022-01-06 16:00:00,0.605564236096646,2022,1,6,0.9955434375544198,10.560998611640843
2022-01-06 17:00:00,2022-01-06 17:00:00,0.46979624548740395,2022,1,6,0.9954777085469617,10.42457333095702
2022-01-06 18:00:00,2022-01-06 18:00:00,0.47400737025686324,2022,1,6,0.9954114994673254,10.428122364930118
2022-01-06 19:00:00,2022-01-06 19:00:00,0.3684456789043259,2022,1,6,0.9953448103474407,10.321893782378734
2022-01-06 20:00:00,2022-01-06 20:00:00,0.25357205681834993,2022,1,6,0.9952776412194684,10.206348469013033
2022-01-06 21:00:00,2022-01-06 21:00:00,0.42330489490117085,2022,1,6,0.995209992115801,10.37540481605918
2022-01-06 22:00:00,2022-01-06 22:00:00,0.44791668058040746,2022,1,6,0.9951418630690625,10.399335311271033
2022-01-06 23:00:00,2022-01-06 23:00:00,0.8181212897507893,2022,1,6,0.9950732541121086,10.768853830871876
2022-01-07 00:00:00,2022-01-07 00:00:00,0.6917660172982141,2022,1,7,0.9950041652780258,10.641807670078473
2022-01-07 01:00:00,2022-01-07 01:00:00,0.130216911106256,2022,1,7,0.9949345966001326,10.079562877107582
2022-01-07 02:00:00,2022-01-07 02:00:00,0.7263157759558787,2022,1,7,0.9948645481119787,10.674961257075665
2022-01-07 03:00:00,2022-01-07 03:00:00,0.90942086191788,2022,1,7,0.9947940198473452,10.857361060391332
2022-01-07 04:00:00,2022-01-07 04:00:00,0.6576509517193138,2022,1,7,0.9947230118402446,10.60488107012176
2022-01-07 05:00:00,2022-01-07 05:00:00,0.28548193979903225,2022,1,7,0.9946515241249206,10.23199718104824
2022-01-07 06:00:00,2022-01-07 06:00:00,0.6264391811999263,2022,1,7,0.9945795567358485,10.572234748558412
2022-01-07 07:00:00,2022-01-07 07:00:00,0.33413184351885306,2022,1,7,0.9945071097077347,10.2792029405962
2022-01-07 08:00:00,2022-01-07 08:00:00,0.7125979424824908,2022,1,7,0.9944341830755171,10.656939773237662
2022-01-07 09:00:00,2022-01-07 09:00:00,0.48031534593248637,2022,1,7,0.9943607768743647,10.423923114676134
2022-01-07 10:00:00,2022-01-07 10:00:00,0.3659637053805278,2022,1,7,0.994286891139678,10.308832616777309
2022-01-07 11:00:00,2022-01-07 11:00:00,0.10639283155350021,2022,1,7,0.9942125259070885,10.048518090624384
2022-01-07 12:00:00,2022-01-07 12:00:00,0.9750837652416273,2022,1,7,0.994137681212459,10.916460577366218
2022-01-07 13:00:00,2022-01-07 13:00:00,0.6386957149035889,2022,1,7,0.9940623570918838,10.579319285822427
2022-01-07 14:00:00,2022-01-07 14:00:00,0.5025782963196449,2022,1,7,0.9939865535816881,10.442443832136526
2022-01-07 15:00:00,2022-01-07 15:00:00,0.04119294492217218,2022,1,7,0.9939102707184282,9.980295652106456
2022-01-07 16:00:00,2022-01-07 16:00:00,0.13772939861808253,2022,1,7,0.993833508538892,10.076064484007002
2022-01-07 17:00:00,2022-01-07 17:00:00,0.9396857901353075,2022,1,7,0.993756267080098,10.877248460936288
2022-01-07 18:00:00,2022-01-07 18:00:00,0.126867122866544,2022,1,7,0.9936785463792964,10.063652586659508
2022-01-07 19:00:00,2022-01-07 19:00:00,0.01465637019120325,2022,1,7,0.9936003464739682,9.950659834930885
2022-01-07 20:00:00,2022-01-07 20:00:00,0.22738937188274455,2022,1,7,0.9935216674018256,10.162606045900999
2022-01-07 21:00:00,2022-01-07 21:00:00,0.5791614607456858,2022,1,7,0.9934425092008116,10.513586552753802
2022-01-07 22:00:00,2022-01-07 22:00:00,0.6191360610494405,2022,1,7,0.9933628719091006,10.552764780140446
2022-01-07 23:00:00,2022-01-07 23:00:00,0.20102317227347843,2022,1,7,0.9932827555650979,10.133850727924457
2022-01-08 00:00:00,2022-01-08 00:00:00,0.346281830090971,2022,1,8,0.99320216020744,10.278303432165371
2022-01-08 01:00:00,2022-01-08 01:00:00,0.5994171483701817,2022,1,8,0.9931210858749941,10.530628007120123
2022-01-08 02:00:00,2022-01-08 02:00:00,0.7213365600523017,2022,1,8,0.9930395326068586,10.651731886120889
2022-01-08 03:00:00,2022-01-08 03:00:00,0.2682475873907405,2022,1,8,0.9929575004423629,10.19782259181437
2022-01-08 04:00:00,2022-01-08 04:00:00,0.27156795434282543,2022,1,8,0.992874989421067,10.200317848553496
2022-01-08 05:00:00,2022-01-08 05:00:00,0.5255620283805885,2022,1,8,0.9927919995827623,10.453482024208212
2022-01-08 06:00:00,2022-01-08 06:00:00,0.7458826765532913,2022,1,8,0.9927085309674709,10.672967986228
2022-01-08 07:00:00,2022-01-08 07:00:00,0.40633518105137123,2022,1,8,0.9926245836154458,10.332581017205829
2022-01-08 08:00:00,2022-01-08 08:00:00,0.6210786054592407,2022,1,8,0.9925401575671708,10.54648018113095
2022-01-08 09:00:00,2022-01-08 09:00:00,0.8783548712372421,2022,1,8,0.9924552528633608,10.80290739987085
2022-01-08 10:00:00,2022-01-08 10:00:00,0.48625248416671696,2022,1,8,0.992369869544961,10.409951179616327
2022-01-08 11:00:00,2022-01-08 11:00:00,0.7988379077155247,2022,1,8,0.9922840076531481,10.721677984247005
2022-01-08 12:00:00,2022-01-08 12:00:00,0.42386919967078684,2022,1,8,0.992197667229329,10.345845871964077
2022-01-08 13:00:00,2022-01-08 13:00:00,0.40206478544114166,2022,1,8,0.992110848315142,10.323173268592562
2022-01-08 14:00:00,2022-01-08 14:00:00,0.743982720418797,2022,1,8,0.9920235509524553,10.66421822994335
2022-01-08 15:00:00,2022-01-08 15:00:00,0.3775233589213095,2022,1,8,0.9919357751833687,10.296881110754995
2022-01-08 16:00:00,2022-01-08 16:00:00,0.638556480529586,2022,1,8,0.9918475210502122,10.557031691031709
2022-01-08 17:00:00,2022-01-08 17:00:00,0.868091332689523,2022,1,8,0.9917587885955467,10.78567921864499
2022-01-08 18:00:00,2022-01-08 18:00:00,0.6576701890230754,2022,1,8,0.9916695778621636,10.574365967644711
2022-01-08 19:00:00,2022-01-08 19:00:00,0.05957047516062319,2022,1,8,0.991579888893085,9.975369364091472
2022-01-08 20:00:00,2022-01-08 20:00:00,0.6705817398602,2022,1,8,0.9914897217315638,10.585478957175837
2022-01-08 21:00:00,2022-01-08 21:00:00,0.7725167824656773,2022,1,8,0.9913990764210834,10.686507546676511
2022-01-08 22:00:00,2022-01-08 22:00:00,0.5595080588092073,2022,1,8,0.9913079530053578,10.472587588862785
2022-01-08 23:00:00,2022-01-08 23:00:00,0.4075994010246342,2022,1,8,0.9912163515283313,10.319762916307948
2022-01-09 00:00:00,2022-01-09 00:00:00,0.8802692545333332,2022,1,9,0.9911242720341794,10.791511974875128
2022-01-09 01:00:00,2022-01-09 01:00:00,0.17049291751988105,2022,1,9,0.9910317145673073,10.080810063192954
2022-01-09 02:00:00,2022-01-09 02:00:00,0.6740363522005528,2022,1,9,0.9909386791723515,10.583423143924067
2022-01-09 03:00:00,2022-01-09 03:00:00,0.8676722784717311,2022,1,9,0.9908451658941783,10.776123937413514
2022-01-09 04:00:00,2022-01-09 04:00:00,0.35356771870274195,2022,1,9,0.9907511747778849,10.26107946648159
2022-01-09 05:00:00,2022-01-09 05:00:00,0.4502102579225432,2022,1,9,0.9906567058687987,10.35677731661053
2022-01-09 06:00:00,2022-01-09 06:00:00,0.41852132773100625,2022,1,9,0.9905617592124779,10.324138919855786
2022-01-09 07:00:00,2022-01-09 07:00:00,0.8138593063811744,2022,1,9,0.9904663348547105,10.718522654928279
2022-01-09 08:00:00,2022-01-09 08:00:00,0.7973020712758784,2022,1,9,0.9903704328415154,10.701006399691032
2022-01-09 09:00:00,2022-01-09 09:00:00,0.4742525040786266,2022,1,9,0.9902740532191414,10.37699303627004
2022-01-09 10:00:00,2022-01-09 10:00:00,0.7536744990451872,2022,1,9,0.9901771960340682,10.65544645938587
2022-01-09 11:00:00,2022-01-09 11:00:00,0.2377496776641581,2022,1,9,0.9900798613330053,10.138548290994212
2022-01-09 12:00:00,2022-01-09 12:00:00,0.87592150717917,2022,1,9,0.9899820491628926,10.775741998808096
2022-01-09 13:00:00,2022-01-09 13:00:00,0.49279939341486545,2022,1,9,0.9898837595709004,10.39163698912387
2022-01-09 14:00:00,2022-01-09 14:00:00,0.4454319670597433,2022,1,9,0.989784992604429,10.343281893104033
2022-01-09 15:00:00,2022-01-09 15:00:00,0.7653589898347036,2022,1,9,0.9896857483111093,10.662216472945797
2022-01-09 16:00:00,2022-01-09 16:00:00,0.9970545904075598,2022,1,9,0.9895860267388021,10.892914857795581
2022-01-09 17:00:00,2022-01-09 17:00:00,0.6000931628948812,2022,1,9,0.9894858279355984,10.494951442250864
2022-01-09 18:00:00,2022-01-09 18:00:00,0.21317877186887468,2022,1,9,0.9893851519498194,10.107030291367067
2022-01-09 19:00:00,2022-01-09 19:00:00,0.0687467706239221,2022,1,9,0.9892839988300164,9.961586758924087
2022-01-09 20:00:00,2022-01-09 20:00:00,0.8548416665769917,2022,1,9,0.9891823686249708,10.7466653528267
2022-01-09 21:00:00,2022-01-09 21:00:00,0.24279438136877296,2022,1,9,0.989080261383694,10.133596995205712
2022-01-09 22:00:00,2022-01-09 22:00:00,0.985011989587931,2022,1,9,0.9889776771554276,10.874788761142208
2022-01-09 23:00:00,2022-01-09 23:00:00,0.14687778085031733,2022,1,9,0.9888746159896432,10.03562394074675
2022-01-10 00:00:00,2022-01-10 00:00:00,0.25894853725304434,2022,1,10,0.9887710779360422,10.146659316613466
2022-01-10 01:00:00,2022-01-10 01:00:00,0.32897138230930556,2022,1,10,0.9886670630445564,10.21564201275487
2022-01-10 02:00:00,2022-01-10 02:00:00,0.5091696685862205,2022,1,10,0.9885625713653472,10.394795382239693
2022-01-10 03:00:00,2022-01-10 03:00:00,0.888546294581365,2022,1,10,0.9884576029488059,10.773122324069424
2022-01-10 04:00:00,2022-01-10 04:00:00,0.42853502368642293,2022,1,10,0.9883521578455541,10.312056602141965
2022-01-10 05:00:00,2022-01-10 05:00:00,0.19313256992981453,2022,1,10,0.9882462361064427,10.07559493099424
2022-01-10 06:00:00,2022-01-10 06:00:00,0.9494971682153639,2022,1,10,0.988139837782553,10.830895546040894
2022-01-10 07:00:00,2022-01-10 07:00:00,0.7777414492075271,2022,1,10,0.9880329629251958,10.658071078459486
2022-01-10 08:00:00,2022-01-10 08:00:00,0.8037739473763433,2022,1,10,0.987925611585912,10.683030063235464
2022-01-10 09:00:00,2022-01-10 09:00:00,0.5552669372289293,2022,1,10,0.9878177838164719,10.433444775393648
2022-01-10 10:00:00,2022-01-10 10:00:00,0.21974594899331634,2022,1,10,0.987709479668876,10.096840745682076
2022-01-10 11:00:00,2022-01-10 11:00:00,0.7221470800078117,2022,1,10,0.9876006991953541,10.598154071961353
2022-01-10 12:00:00,2022-01-10 12:00:00,0.9762987015651641,2022,1,10,0.9874914424483661,10.851213126048826
2022-01-10 13:00:00,2022-01-10 13:00:00,0.11413384176842478,2022,1,10,0.9873817094806012,9.987950936574437
2022-01-10 14:00:00,2022-01-10 14:00:00,0.7194406387942884,2022,1,10,0.9872715003449786,10.592155642244075
2022-01-10 15:00:00,2022-01-10 15:00:00,0.9116003851675912,2022,1,10,0.9871608150946469,10.783208536114062
2022-01-10 16:00:00,2022-01-10 16:00:00,0.5862738739980234,2022,1,10,0.9870496537829845,10.456770411827867
2022-01-10 17:00:00,2022-01-10 17:00:00,0.6818278774006084,2022,1,10,0.9869380164635992,10.551208042036599
2022-01-10 18:00:00,2022-01-10 18:00:00,0.9243921783344687,2022,1,10,0.9868259031903286,10.792651210237754
2022-01-10 19:00:00,2022-01-10 19:00:00,0.3816300987430451,2022,1,10,0.9867133140172395,10.24876323891544
2022-01-10 20:00:00,2022-01-10 20:00:00,0.9289694402688774,2022,1,10,0.9866002489986284,10.794971930255162
